id;sortorder;country;name;label
5799;;International Youth;U19 Friendly Games;U19 Friendly Games
11289;;International Youth;U19 Friendly Games, Women;U19 Friendly Games, Women
42034;;International Youth;U20 CAF African Championship, Group A;U20 CAF African Championship, Group A
42035;;International Youth;U20 CAF African Championship, Group B;U20 CAF African Championship, Group B
10072;;International Youth;U20 CAF African Championship, Knockout stage;U20 CAF African Championship, Knockout stage
10235;;International Youth;U20 CONCACAF Championship, Group A;U20 CONCACAF Championship, Group A
10236;;International Youth;U20 CONCACAF Championship, Group B;U20 CONCACAF Championship, Group B
15419;;International Youth;U20 CONCACAF Championship, Group C;U20 CONCACAF Championship, Group C
15420;;International Youth;U20 CONCACAF Championship, Group D;U20 CONCACAF Championship, Group D
10199;;International Youth;U20 CONCACAF Championship, Knockout phase;U20 CONCACAF Championship, Knockout phase
31103;;International Youth;U20 CONCACAF Championship, Women, Group A;U20 CONCACAF Championship, Women, Group A
31104;;International Youth;U20 CONCACAF Championship, Women, Group B;U20 CONCACAF Championship, Women, Group B
31105;;International Youth;U20 CONCACAF Championship, Women, Knockout stage;U20 CONCACAF Championship, Women, Knockout stage
9961;;International Youth;U20 CONMEBOL Championship, Final round;U20 CONMEBOL Championship, Final round
10065;;International Youth;U20 CONMEBOL Championship, Group A;U20 CONMEBOL Championship, Group A
10066;;International Youth;U20 CONMEBOL Championship, Group B;U20 CONMEBOL Championship, Group B
32511;;International Youth;U20 CONMEBOL Championship, Women, Final round;U20 CONMEBOL Championship, Women, Final round
32489;;International Youth;U20 CONMEBOL Championship, Women, Group A;U20 CONMEBOL Championship, Women, Group A
32503;;International Youth;U20 CONMEBOL Championship, Women, Group B;U20 CONMEBOL Championship, Women, Group B
16096;;International Youth;U20 Copa Libertadores, Group A;U20 Copa Libertadores, Group A
16097;;International Youth;U20 Copa Libertadores, Group B;U20 Copa Libertadores, Group B
16098;;International Youth;U20 Copa Libertadores, Group C;U20 Copa Libertadores, Group C
21000;;International Youth;U20 Copa Libertadores, Group D;U20 Copa Libertadores, Group D
16416;;International Youth;U20 Copa Libertadores, Knockout stage;U20 Copa Libertadores, Knockout stage
6238;;International Youth;U20 Friendly Games;U20 Friendly Games
25508;;International Youth;U20 Viareggio Cup, Knockout stage;U20 Viareggio Cup, Knockout stage
13099;;International Youth;U20 Womens World Cup, Group A;U20 Womens World Cup, Group A
13106;;International Youth;U20 Womens World Cup, Group B;U20 Womens World Cup, Group B
13107;;International Youth;U20 Womens World Cup, Group C;U20 Womens World Cup, Group C
13108;;International Youth;U20 Womens World Cup, Group D;U20 Womens World Cup, Group D
13316;;International Youth;U20 Womens World Cup, Knockout stage;U20 Womens World Cup, Knockout stage
6071;1;International Youth;U20 World Cup, Group A;U20 World Cup, Group A
6075;1;International Youth;U20 World Cup, Group B;U20 World Cup, Group B
6076;1;International Youth;U20 World Cup, Group C;U20 World Cup, Group C
6077;1;International Youth;U20 World Cup, Group D;U20 World Cup, Group D
6078;1;International Youth;U20 World Cup, Group E;U20 World Cup, Group E
6079;1;International Youth;U20 World Cup, Group F;U20 World Cup, Group F
6438;1;International Youth;U20 World Cup, Knockout stage;U20 World Cup, Knockout stage
49932;;International Youth;U21 Commonwealth of Indep. States Cup, Final Round;U21 Commonwealth of Indep. States Cup, Final Round
18922;;International Youth;U21 Commonwealth of Indep. States Cup, Gr. A;U21 Commonwealth of Indep. States Cup, Gr. A
32556;;International Youth;U21 Commonwealth of Indep. States Cup, Gr. B;U21 Commonwealth of Indep. States Cup, Gr. B
32557;;International Youth;U21 Commonwealth of Indep. States Cup, Gr. C;U21 Commonwealth of Indep. States Cup, Gr. C
49931;;International Youth;U21 Commonwealth of Indep. States Cup, Place 3-4;U21 Commonwealth of Indep. States Cup, Place 3-4
49930;;International Youth;U21 Commonwealth of Indep. States Cup, Place 5-6;U21 Commonwealth of Indep. States Cup, Place 5-6
32609;;International Youth;U21 Commonwealth of Indep. States Cup, Place 5-8;U21 Commonwealth of Indep. States Cup, Place 5-8
49929;;International Youth;U21 Commonwealth of Indep. States Cup, Place 7-8;U21 Commonwealth of Indep. States Cup, Place 7-8
32610;;International Youth;U21 Commonwealth of Indep. States Cup, Place 9-12;U21 Commonwealth of Indep. States Cup, Place 9-12
32558;;International Youth;U21 Commonwealth of Indep. States Cup, Playoffs;U21 Commonwealth of Indep. States Cup, Playoffs
6160;;International Youth;U21 EURO, Qualification, Group 1;U21 EURO, Qualification, Group 1
6169;;International Youth;U21 EURO, Qualification, Group 10;U21 EURO, Qualification, Group 10
6161;;International Youth;U21 EURO, Qualification, Group 2;U21 EURO, Qualification, Group 2
6162;;International Youth;U21 EURO, Qualification, Group 3;U21 EURO, Qualification, Group 3
6163;;International Youth;U21 EURO, Qualification, Group 4;U21 EURO, Qualification, Group 4
6164;;International Youth;U21 EURO, Qualification, Group 5;U21 EURO, Qualification, Group 5
6165;;International Youth;U21 EURO, Qualification, Group 6;U21 EURO, Qualification, Group 6
6166;;International Youth;U21 EURO, Qualification, Group 7;U21 EURO, Qualification, Group 7
6167;;International Youth;U21 EURO, Qualification, Group 8;U21 EURO, Qualification, Group 8
6168;;International Youth;U21 EURO, Qualification, Group 9;U21 EURO, Qualification, Group 9
4848;;International Youth;U21 EURO, Qualification, Playoffs;U21 EURO, Qualification, Playoffs
5213;1;International Youth;U21 European Championship, Group A;U21 European Championship, Group A
5214;1;International Youth;U21 European Championship, Group B;U21 European Championship, Group B
4837;1;International Youth;U21 European Championship, Knockout stage;U21 European Championship, Knockout stage
1435;;International Youth;U21 Friendly Games;U21 Friendly Games
32490;;International Youth;U22 AFC Championship, Group A;U22 AFC Championship, Group A
32491;;International Youth;U22 AFC Championship, Group B;U22 AFC Championship, Group B
32492;;International Youth;U22 AFC Championship, Group C;U22 AFC Championship, Group C
32493;;International Youth;U22 AFC Championship, Group D;U22 AFC Championship, Group D
32494;;International Youth;U22 AFC Championship, Knockout stage;U22 AFC Championship, Knockout stage
49077;;International Youth;U23 AFC Championship, Group A;U23 AFC Championship, Group A
49078;;International Youth;U23 AFC Championship, Group B;U23 AFC Championship, Group B
49079;;International Youth;U23 AFC Championship, Group C;U23 AFC Championship, Group C
49080;;International Youth;U23 AFC Championship, Group D;U23 AFC Championship, Group D
49081;;International Youth;U23 AFC Championship, Knockout stage;U23 AFC Championship, Knockout stage
42418;;International Youth;U23 AFC Championship, Qualification;U23 AFC Championship, Qualification
18162;;International Youth;U23 CAF African Championship, Group A;U23 CAF African Championship, Group A
18163;;International Youth;U23 CAF African Championship, Group B;U23 CAF African Championship, Group B
18164;;International Youth;U23 CAF African Championship, Knockout stage;U23 CAF African Championship, Knockout stage
6573;;International Youth;U23 Friendly Games;U23 Friendly Games
6484;;International Youth;U23 Friendly Games, Women;U23 Friendly Games, Women
44456;;International Youth;U23 Toulon Tournament, Group A;U23 Toulon Tournament, Group A
44457;;International Youth;U23 Toulon Tournament, Group B;U23 Toulon Tournament, Group B
44458;;International Youth;U23 Toulon Tournament, Knockout stage;U23 Toulon Tournament, Knockout stage
47269;;International Youth;U23 WAFF Championship, Group A;U23 WAFF Championship, Group A
47270;;International Youth;U23 WAFF Championship, Group B;U23 WAFF Championship, Group B
47271;;International Youth;U23 WAFF Championship, Group C;U23 WAFF Championship, Group C
47429;;International Youth;U23 WAFF Championship, Knockout stage;U23 WAFF Championship, Knockout stage
45110;;International Youth;UEFA Youth League, Group A;UEFA Youth League, Group A
46510;;International Youth;UEFA Youth League, Group B;UEFA Youth League, Group B
46511;;International Youth;UEFA Youth League, Group C;UEFA Youth League, Group C
46512;;International Youth;UEFA Youth League, Group D;UEFA Youth League, Group D
46513;;International Youth;UEFA Youth League, Group E;UEFA Youth League, Group E
46514;;International Youth;UEFA Youth League, Group F;UEFA Youth League, Group F
46515;;International Youth;UEFA Youth League, Group G;UEFA Youth League, Group G
46516;;International Youth;UEFA Youth League, Group H;UEFA Youth League, Group H
46517;;International Youth;UEFA Youth League, Knockout stage;UEFA Youth League, Knockout stage
3625;;Iran;Pro League;Pro League
304;;Ireland;FAI Cup;FAI Cup
32550;;Ireland;FAI Presidents Cup;FAI Presidents Cup
718;;Ireland;First Division;First Division
7147;;Ireland;First Division, Promotion Playoffs;First Division, Promotion Playoffs
11742;;Ireland;First Division, Relegation/Promotion;First Division, Relegation/Promotion
2150;;Ireland;League Cup;League Cup
79;;Ireland;Premier Division;Premier Division
5170;;Ireland;Premier Division, Relegation/Promotion;Premier Division, Relegation/Promotion
1822;;Israel;National League;National League
12739;;Israel;National League Playoffs 1-6;National League Playoffs 1-6
12741;;Israel;National League Playoffs 11-16;National League Playoffs 11-16
12740;;Israel;National League Playoffs 7-10;National League Playoffs 7-10
25614;;Israel;National League, Playoffs 1-8;National League, Playoffs 1-8
25615;;Israel;National League, Playoffs 9-16;National League, Playoffs 9-16
20734;;Israel;National League, Promotion Playoff;National League, Promotion Playoff
12997;;Israel;National League, Relegation/Promotion;National League, Relegation/Promotion
877;;Israel;Premier League;Premier League
19916;;Israel;Premier League, Championship Group;Premier League, Championship Group
10812;;Israel;Premier League, Playoffs 1-6;Premier League, Playoffs 1-6
12738;;Israel;Premier League, Playoffs 11-16;Premier League, Playoffs 11-16
12737;;Israel;Premier League, Playoffs 7-10;Premier League, Playoffs 7-10
25613;;Israel;Premier League, Playoffs 7-14;Premier League, Playoffs 7-14
19917;;Israel;Premier League, Relegation Group;Premier League, Relegation Group
10823;;Israel;Premier League, Relegation/Promotion;Premier League, Relegation/Promotion
1130;;Israel;State Cup;State Cup
45494;;Israel;Super Cup;Super Cup
6006;;Italy;Campionato Primavera, Girone A;Campionato Primavera, Girone A
13697;;Italy;Campionato Primavera, Girone B;Campionato Primavera, Girone B
13698;;Italy;Campionato Primavera, Girone C;Campionato Primavera, Girone C
16249;;Italy;Campionato Primavera, Playoff Finals;Campionato Primavera, Playoff Finals
15944;;Italy;Campionato Primavera, Playoffs;Campionato Primavera, Playoffs
35;1;Italy;Coppa Italia;Coppa Italia
14043;;Italy;Coppa Italia Lega Pro, 2nd Round;Coppa Italia Lega Pro, 2nd Round
13656;;Italy;Coppa Italia Lega Pro, Girone A;Coppa Italia Lega Pro, Girone A
13657;;Italy;Coppa Italia Lega Pro, Girone B;Coppa Italia Lega Pro, Girone B
13658;;Italy;Coppa Italia Lega Pro, Girone C;Coppa Italia Lega Pro, Girone C
13659;;Italy;Coppa Italia Lega Pro, Girone D;Coppa Italia Lega Pro, Girone D
13660;;Italy;Coppa Italia Lega Pro, Girone E;Coppa Italia Lega Pro, Girone E
13661;;Italy;Coppa Italia Lega Pro, Girone F;Coppa Italia Lega Pro, Girone F
13662;;Italy;Coppa Italia Lega Pro, Girone G;Coppa Italia Lega Pro, Girone G
13664;;Italy;Coppa Italia Lega Pro, Girone H;Coppa Italia Lega Pro, Girone H
13663;;Italy;Coppa Italia Lega Pro, Girone I;Coppa Italia Lega Pro, Girone I
13665;;Italy;Coppa Italia Lega Pro, Girone L;Coppa Italia Lega Pro, Girone L
13666;;Italy;Coppa Italia Lega Pro, Girone M;Coppa Italia Lega Pro, Girone M
13667;;Italy;Coppa Italia Lega Pro, Girone N;Coppa Italia Lega Pro, Girone N
22186;;Italy;Coppa Italia Lega Pro, Girone O;Coppa Italia Lega Pro, Girone O
22187;;Italy;Coppa Italia Lega Pro, Girone P;Coppa Italia Lega Pro, Girone P
15118;;Italy;Coppa Italia Lega Pro, Knockout stage;Coppa Italia Lega Pro, Knockout stage
14265;;Italy;Coppa Italia Lega Pro, Main Round Group A;Coppa Italia Lega Pro, Main Round Group A
14266;;Italy;Coppa Italia Lega Pro, Main Round Group B;Coppa Italia Lega Pro, Main Round Group B
14267;;Italy;Coppa Italia Lega Pro, Main Round Group C;Coppa Italia Lega Pro, Main Round Group C
14268;;Italy;Coppa Italia Lega Pro, Main Round Group D;Coppa Italia Lega Pro, Main Round Group D
87;;Italy;Lega Pro Prima Divisione, Girone A;Lega Pro Prima Divisione, Girone A
4419;;Italy;Lega Pro Prima Divisione, Girone A Relegation;Lega Pro Prima Divisione, Girone A Relegation
4418;;Italy;Lega Pro Prima Divisione, Girone A, Promotion;Lega Pro Prima Divisione, Girone A, Promotion
88;;Italy;Lega Pro Prima Divisione, Girone B;Lega Pro Prima Divisione, Girone B
4421;;Italy;Lega Pro Prima Divisione, Girone B Relegation;Lega Pro Prima Divisione, Girone B Relegation
4420;;Italy;Lega Pro Prima Divisione, Girone B, Promotion;Lega Pro Prima Divisione, Girone B, Promotion
89;;Italy;Lega Pro Seconda Divisione, Girone A;Lega Pro Seconda Divisione, Girone A
10731;;Italy;Lega Pro Seconda Divisione, Girone A Promotion;Lega Pro Seconda Divisione, Girone A Promotion
10732;;Italy;Lega Pro Seconda Divisione, Girone A, Relegation;Lega Pro Seconda Divisione, Girone A, Relegation
90;;Italy;Lega Pro Seconda Divisione, Girone B;Lega Pro Seconda Divisione, Girone B
10733;;Italy;Lega Pro Seconda Divisione, Girone B Promotion;Lega Pro Seconda Divisione, Girone B Promotion
10734;;Italy;Lega Pro Seconda Divisione, Girone B, Relegation;Lega Pro Seconda Divisione, Girone B, Relegation
91;;Italy;Lega Pro Seconda Divisione, Girone C;Lega Pro Seconda Divisione, Girone C
10735;;Italy;Lega Pro Seconda Divisione, Girone C Promotion;Lega Pro Seconda Divisione, Girone C Promotion
10736;;Italy;Lega Pro Seconda Divisione, Girone C Relegation;Lega Pro Seconda Divisione, Girone C Relegation
20999;;Italy;Lega Pro Seconda Divisione, Playout;Lega Pro Seconda Divisione, Playout
37884;;Italy;Lega Pro, Girone A;Lega Pro, Girone A
37890;;Italy;Lega Pro, Girone A, Relegation Playoffs;Lega Pro, Girone A, Relegation Playoffs
37885;;Italy;Lega Pro, Girone B;Lega Pro, Girone B
37891;;Italy;Lega Pro, Girone B, Relegation Playoffs;Lega Pro, Girone B, Relegation Playoffs
37886;;Italy;Lega Pro, Girone C;Lega Pro, Girone C
37892;;Italy;Lega Pro, Girone C, Relegation Playoffs;Lega Pro, Girone C, Relegation Playoffs
44009;;Italy;Lega Pro, Promotion Playoffs;Lega Pro, Promotion Playoffs
19698;;Italy;Primavera Cup, Knockout stage;Primavera Cup, Knockout stage
33;1;Italy;Serie A;Serie A
34;;Italy;Serie B;Serie B
4453;;Italy;Serie B, Promotion Playoffs;Serie B, Promotion Playoffs
4452;;Italy;Serie B, Relegation Playoffs;Serie B, Relegation Playoffs
29538;;Italy;Serie D, Girone A;Serie D, Girone A
35056;;Italy;Serie D, Girone A, Playoffs;Serie D, Girone A, Playoffs
35080;;Italy;Serie D, Girone A, Playout;Serie D, Girone A, Playout
29539;;Italy;Serie D, Girone B;Serie D, Girone B
35057;;Italy;Serie D, Girone B, Playoffs;Serie D, Girone B, Playoffs
35081;;Italy;Serie D, Girone B, Playout;Serie D, Girone B, Playout
29540;;Italy;Serie D, Girone C;Serie D, Girone C
35058;;Italy;Serie D, Girone C, Playoffs;Serie D, Girone C, Playoffs
35082;;Italy;Serie D, Girone C, Playout;Serie D, Girone C, Playout
29541;;Italy;Serie D, Girone D;Serie D, Girone D
35059;;Italy;Serie D, Girone D, Playoffs;Serie D, Girone D, Playoffs
35083;;Italy;Serie D, Girone D, Playout;Serie D, Girone D, Playout
29542;;Italy;Serie D, Girone E;Serie D, Girone E
35060;;Italy;Serie D, Girone E, Playoffs;Serie D, Girone E, Playoffs
35084;;Italy;Serie D, Girone E, Playout;Serie D, Girone E, Playout
29543;;Italy;Serie D, Girone F;Serie D, Girone F
35061;;Italy;Serie D, Girone F, Playoffs;Serie D, Girone F, Playoffs
35085;;Italy;Serie D, Girone F, Playout;Serie D, Girone F, Playout
29544;;Italy;Serie D, Girone G;Serie D, Girone G
35062;;Italy;Serie D, Girone G, Playoffs;Serie D, Girone G, Playoffs
35086;;Italy;Serie D, Girone G, Playout;Serie D, Girone G, Playout
29545;;Italy;Serie D, Girone H;Serie D, Girone H
35063;;Italy;Serie D, Girone H, Playoffs;Serie D, Girone H, Playoffs
35087;;Italy;Serie D, Girone H, Playout;Serie D, Girone H, Playout
29546;;Italy;Serie D, Girone I;Serie D, Girone I
35064;;Italy;Serie D, Girone I, Playoffs;Serie D, Girone I, Playoffs
35088;;Italy;Serie D, Girone I, Playout;Serie D, Girone I, Playout
35065;;Italy;Serie D, Playoffs;Serie D, Playoffs
35089;;Italy;Serie D, Poule Scudetto, Group 1;Serie D, Poule Scudetto, Group 1
35090;;Italy;Serie D, Poule Scudetto, Group 2;Serie D, Poule Scudetto, Group 2
35091;;Italy;Serie D, Poule Scudetto, Group 3;Serie D, Poule Scudetto, Group 3
35705;;Italy;Serie D, Poule Scudetto, Knockout stage;Serie D, Poule Scudetto, Knockout stage
1377;1;Italy;Supercoppa;Supercoppa
13655;;Italy;Supercoppa di Lega di Prima Divisione;Supercoppa di Lega di Prima Divisione
8284;;Italy;Supercoppa di Lega di Seconda Divisione;Supercoppa di Lega di Seconda Divisione
44023;;Italy;Supercoppa di Lega Pro;Supercoppa di Lega Pro
22643;;Italy;Supercoppa Primavera;Supercoppa Primavera
4715;;Ivory Coast;Ligue 1;Ligue 1
7777;;Jamaica;Premier League;Premier League
44471;;Jamaica;Premier League, Playoffs;Premier League, Playoffs
5126;;Japan;Emperor Cup;Emperor Cup
5755;;Japan;J. League Cup, Group A;J. League Cup, Group A
5756;;Japan;J. League Cup, Group B;J. League Cup, Group B
5757;;Japan;J. League Cup, Group C;J. League Cup, Group C
5758;;Japan;J. League Cup, Group D;J. League Cup, Group D
812;;Japan;J. League Cup, Playoffs;J. League Cup, Playoffs
82;;Japan;J.League;J.League
3034;;Japan;J.League 2;J.League 2
23479;;Japan;J.League 2, Promotion Playoffs;J.League 2, Promotion Playoffs
23480;;Japan;J.League 2, Relegation/Promotion Playoffs;J.League 2, Relegation/Promotion Playoffs
10327;;Japan;J.League 3;J.League 3
47856;;Japan;J.League, Championship stage;J.League, Championship stage
3934;;Japan;Prom./Relegation Playoff;Prom./Relegation Playoff
1823;;Japan;Super Cup;Super Cup
37412;;Jordan;Jordan Cup, Group A;Jordan Cup, Group A
37413;;Jordan;Jordan Cup, Group B;Jordan Cup, Group B
4394;;Jordan;Jordan Cup, Knockout stage;Jordan Cup, Knockout stage
3939;;Jordan;Jordan League;Jordan League
20640;;Jordan;Jordan League Final;Jordan League Final
35810;;Jordan;Jordan League, Relegation Playoff;Jordan League, Relegation Playoff
3185;;Kazakhstan;Cup;Cup
3103;;Kazakhstan;Premier League;Premier League
13618;;Kazakhstan;Premier League, Champions Pool;Premier League, Champions Pool
13619;;Kazakhstan;Premier League, Relegation Pool;Premier League, Relegation Pool
11715;;Kazakhstan;Premier League, Relegation/Promotion Playoffs;Premier League, Relegation/Promotion Playoffs
12420;;Kazakhstan;Super Cup;Super Cup
17654;;Kenya;Premier League;Premier League
15687;;Kuwait;Crown Prince Cup;Crown Prince Cup
17265;;Kuwait;Crown Prince Cup, Playoffs;Crown Prince Cup, Playoffs
23553;;Kuwait;Federation Cup;Federation Cup
17418;;Kuwait;Federation Cup, Group 1;Federation Cup, Group 1
17419;;Kuwait;Federation Cup, Group 2;Federation Cup, Group 2
6035;;Kuwait;Federation Cup, Playoffs;Federation Cup, Playoffs
3962;;Kuwait;Kuwait League;Kuwait League
21012;;Kuwait;Kuwait League, Relegation/Promotion;Kuwait League, Relegation/Promotion
7090;;Latvia;1.Division;1.Division
3283;;Latvia;Cup;Cup
25594;;Latvia;Super Cup;Super Cup
1279;;Latvia;Virsliga;Virsliga
8882;;Latvia;Virsliga, Playoffs;Virsliga, Playoffs
8881;;Latvia;Virsliga, Relegation Playoffs;Virsliga, Relegation Playoffs
9514;;Latvia;Virsliga, Relegation/Promotion Playoffs;Virsliga, Relegation/Promotion Playoffs
32495;;Latvia;Winter Cup, Group A;Winter Cup, Group A
32496;;Latvia;Winter Cup, Group B;Winter Cup, Group B
33449;;Latvia;Winter Cup, Placement matches;Winter Cup, Placement matches
50170;;Latvia;Winter Cup, Playoffs;Winter Cup, Playoffs
6053;;Lebanon;Lebanon Cup;Lebanon Cup
5229;;Lebanon;Premier League;Premier League
26494;;Lebanon;Super Cup;Super Cup
9351;;Liechtenstein;FL1 Aktiv - Cup;FL1 Aktiv - Cup
8016;;Lithuania;1 Lyga;1 Lyga
30058;;Lithuania;1 Lyga, Promotion Group;1 Lyga, Promotion Group
30059;;Lithuania;1 Lyga, Relegation Group;1 Lyga, Relegation Group
1260;;Lithuania;A Lyga;A Lyga
3642;;Lithuania;LFF Cup;LFF Cup
10806;;Lithuania;Super Cup;Super Cup
11819;;Luxembourg;Coupe de Luxembourg;Coupe de Luxembourg
1935;;Luxembourg;Division Nationale;Division Nationale
10810;;Luxembourg;Division Nationale, Relegation/Promotion;Division Nationale, Relegation/Promotion
11276;;Luxembourg;Promotion d Honneur;Promotion d Honneur
13162;;Luxembourg;Promotion d'Honneur, Relegation/Promotion;Promotion d'Honneur, Relegation/Promotion
1950;;Macedonia;1. MFL;1. MFL
37196;;Macedonia;1. MFL, Championship group;1. MFL, Championship group
37197;;Macedonia;1. MFL, Relegation group;1. MFL, Relegation group
6200;;Macedonia;1. MFL, Relegation/Promotion Playoffs;1. MFL, Relegation/Promotion Playoffs
9190;;Macedonia;2. MFL;2. MFL
27800;;Macedonia;2. MFL, Relegation/Promotion Playoffs;2. MFL, Relegation/Promotion Playoffs
1238;;Macedonia;Macedonia Cup;Macedonia Cup
16810;;Macedonia;Super Cup;Super Cup
3938;;Malaysia;Super League;Super League
21635;;Malaysia;Super League, Relegation/Promotion Playoffs;Super League, Relegation/Promotion Playoffs
28494;;Malta;Euro Cup Friendly Tournament;Euro Cup Friendly Tournament
5550;;Malta;FA Trophy;FA Trophy
8030;;Malta;First Division;First Division
10754;;Malta;First Division, Champions Playoff;First Division, Champions Playoff
12874;;Malta;First Division, Relegation Playoff;First Division, Relegation Playoff
42016;;Malta;Premier League, 2nd Phase;Premier League, 2nd Phase
27294;;Malta;Premier League, Champions Playoff;Premier League, Champions Playoff
10293;;Malta;Premier League, Championship Pool;Premier League, Championship Pool
13028;;Malta;Premier League, Europa League Playoff;Premier League, Europa League Playoff
932;;Malta;Premier League, Main round;Premier League, Main round
10294;;Malta;Premier League, Relegation Pool;Premier League, Relegation Pool
10685;;Malta;Premier League, Relegation/Promotion;Premier League, Relegation/Promotion
45783;;Malta;Summer Cup;Summer Cup
11098;;Malta;Super Cup;Super Cup
37120;;Mexico;Copa MX, Apertura, Group 1;Copa MX, Apertura, Group 1
37121;;Mexico;Copa MX, Apertura, Group 2;Copa MX, Apertura, Group 2
37122;;Mexico;Copa MX, Apertura, Group 3;Copa MX, Apertura, Group 3
37123;;Mexico;Copa MX, Apertura, Group 4;Copa MX, Apertura, Group 4
37124;;Mexico;Copa MX, Apertura, Group 5;Copa MX, Apertura, Group 5
37125;;Mexico;Copa MX, Apertura, Group 6;Copa MX, Apertura, Group 6
37126;;Mexico;Copa MX, Apertura, Group 7;Copa MX, Apertura, Group 7
28993;;Mexico;Copa MX, Apertura, Knockout stage;Copa MX, Apertura, Knockout stage
21631;;Mexico;Copa MX, Clausura, Group 1;Copa MX, Clausura, Group 1
32009;;Mexico;Copa MX, Clausura, Group 2;Copa MX, Clausura, Group 2
32010;;Mexico;Copa MX, Clausura, Group 3;Copa MX, Clausura, Group 3
32011;;Mexico;Copa MX, Clausura, Group 4;Copa MX, Clausura, Group 4
32012;;Mexico;Copa MX, Clausura, Group 5;Copa MX, Clausura, Group 5
32013;;Mexico;Copa MX, Clausura, Group 6;Copa MX, Clausura, Group 6
32014;;Mexico;Copa MX, Clausura, Knockout stage;Copa MX, Clausura, Knockout stage
1918;;Mexico;Liga de Ascenso, Apertura;Liga de Ascenso, Apertura
16757;;Mexico;Liga de Ascenso, Apertura Playoffs;Liga de Ascenso, Apertura Playoffs
16756;;Mexico;Liga de Ascenso, Clausura;Liga de Ascenso, Clausura
16758;;Mexico;Liga de Ascenso, Clausura Playoffs;Liga de Ascenso, Clausura Playoffs
27426;;Mexico;Liga de Ascenso, Grand Final;Liga de Ascenso, Grand Final
28;;Mexico;Primera Division, Apertura;Primera Division, Apertura
16755;;Mexico;Primera Division, Apertura Playoffs;Primera Division, Apertura Playoffs
16753;;Mexico;Primera Division, Clausura;Primera Division, Clausura
16754;;Mexico;Primera Division, Clausura Playoffs;Primera Division, Clausura Playoffs
36796;;Mexico;Supercopa MX;Supercopa MX
3464;;Mexico;Trofeo de Campeon de Campeones (niu);Trofeo de Campeon de Campeones (niu)
3161;;Moldova;Cupa Moldova;Cupa Moldova
11250;;Moldova;Divizia A;Divizia A
3113;;Moldova;Divizia Nationala;Divizia Nationala
16581;;Moldova;Supercupa;Supercupa
4689;;Montenegro;1. CFL;1. CFL
6215;;Montenegro;1. CFL, Relegation/Promotion Playoffs;1. CFL, Relegation/Promotion Playoffs
5021;;Montenegro;Cup;Cup
11259;;Montenegro;Druga liga Crne Gore;Druga liga Crne Gore
3640;;Morocco;Botola;Botola
5518;;Morocco;Morocco Cup;Morocco Cup
21780;;Netherlands;Beloften Eredivisie, Bottom 12;Beloften Eredivisie, Bottom 12
40157;;Netherlands;Beloften Eredivisie, Division A;Beloften Eredivisie, Division A
40158;;Netherlands;Beloften Eredivisie, Division B;Beloften Eredivisie, Division B
40159;;Netherlands;Beloften Eredivisie, Division C;Beloften Eredivisie, Division C
21776;;Netherlands;Beloften Eredivisie, Group 1;Beloften Eredivisie, Group 1
21777;;Netherlands;Beloften Eredivisie, Group 2;Beloften Eredivisie, Group 2
21778;;Netherlands;Beloften Eredivisie, Group 3;Beloften Eredivisie, Group 3
37706;;Netherlands;Beloften Eredivisie, Group 4;Beloften Eredivisie, Group 4
35000;;Netherlands;Beloften Eredivisie, Playoffs;Beloften Eredivisie, Playoffs
21779;;Netherlands;Beloften Eredivisie, Top 12;Beloften Eredivisie, Top 12
8273;;Netherlands;Beloften Reservecompetitie, Group A;Beloften Reservecompetitie, Group A
46445;;Netherlands;Beloften Reservecompetitie, Group B;Beloften Reservecompetitie, Group B
7643;;Netherlands;Beloftencompetitie;Beloftencompetitie
4320;;Netherlands;CL Playoffs;CL Playoffs
40;;Netherlands;Eerste Divisie;Eerste Divisie
39;1;Netherlands;Eredivisie;Eredivisie
4322;1;Netherlands;Eredivisie, Europa League Playoffs;Eredivisie, Europa League Playoffs
6016;1;Netherlands;Eredivisie, Relegation/Promotion Playoffs;Eredivisie, Relegation/Promotion Playoffs
4321;;Netherlands;Intertoto Playoff;Intertoto Playoff
2250;;Netherlands;Johan Cruijff Schaal;Johan Cruijff Schaal
6015;;Netherlands;Jupiler League Playoff;Jupiler League Playoff
121;;Netherlands;KNVB beker;KNVB beker
1063;;New Zealand;Premiership;Premiership
1062;;New Zealand;Premiership, Playoffs;Premiership, Playoffs
9324;;Nigeria;Premier League;Premier League
8793;;Northern Ireland;Championship 1;Championship 1
1885;1;Northern Ireland;Irish Cup;Irish Cup
9533;;Northern Ireland;League Cup;League Cup
883;1;Northern Ireland;Premiership;Premiership
4368;;Northern Ireland;Premiership, Prom./Releg. Playoffs;Premiership, Prom./Releg. Playoffs
6;;Norway;1st Division;1st Division
396;;Norway;2nd Division, Group 1;2nd Division, Group 1
395;;Norway;2nd Division, Group 2;2nd Division, Group 2
397;;Norway;2nd Division, Group 3;2nd Division, Group 3
398;;Norway;2nd Division, Group 4;2nd Division, Group 4
5;;Norway;Eliteserien;Eliteserien
796;;Norway;Eliteserien, Relegation/Promotion;Eliteserien, Relegation/Promotion
123;;Norway;NM Cup;NM Cup
65;;Norway;NM Cup, Women;NM Cup, Women
78;;Norway;Toppserien, Women;Toppserien, Women
23481;;Norway;Toppserien, Women, Relegation/Promotion Playoffs;Toppserien, Women, Relegation/Promotion Playoffs
